OTU	MQ210406-101	MQ210406-102	MQ210406-103	MQ210406-104	MQ210406-105	MQ210406-106	MQ210406-107	MQ210406-113	MQ210406-116	MQ210406-119	MQ210406-12	MQ210406-137	MQ210406-13	MQ210406-140	MQ210406-159	MQ210406-160	MQ210406-19	MQ210406-1	MQ210406-20	MQ210406-21	MQ210406-22	MQ210406-23	MQ210406-24	MQ210406-31	MQ210406-32	MQ210406-33	MQ210406-34	MQ210406-35	MQ210406-36	MQ210406-37	MQ210406-38	MQ210406-39	MQ210406-40	MQ210406-41	MQ210406-48	MQ210406-49	MQ210406-50	MQ210406-51	MQ210406-52	MQ210406-53	MQ210406-54	MQ210406-55	MQ210406-56	MQ210406-57	MQ210406-58	MQ210406-59	MQ210406-60	MQ210406-61	MQ210406-62	MQ210406-63	MQ210406-66	MQ210406-67	MQ210406-68	MQ210406-69	MQ210406-75	MQ210406-78	MQ210406-81	MQ210406-82	MQ210406-83	MQ210406-84	MQ210406-86	MQ210406-87	MQ210406-89	MQ210406-90	MQ210406-91	MQ210406-92	MQ210406-93	MQ210406-94	MQ210406-9	Kingdom	Phylum	Class	Order	Family	Genus	Species
Zotu11377	4	0	3	9	2	0	0	0	0	0	3	0	0	0	0	0	0	1	1	1	0	0	6	2	0	1	0	0	0	3	1	3	0	0	0	2	0	0	0	5	5	0	1	0	0	1	4	2	4	3	1	2	3	0	0	0	7	1	10	2	5	1	1	1	6	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__	f__	g__	s__
Zotu11378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	d__Bacteria	p__Caldatribacteriota	c__Caldatribacteriia	o__Caldatribacteriales	f__Caldatribacteriaceae	g__Candidatus_Caldatribacterium	s__
Zotu11379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	3	13	14	0	0	1	0	0	0	0	0	2	4	0	0	0	0	0	d__Bacteria	p__Chloroflexi	c__Ktedonobacteria	o__Ktedonobacterales	f__Ktedonobacteraceae	g__1921-2	s__
Zotu11380	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	2	1	0	0	3	7	1	0	0	0	0	0	0	0	0	4	1	0	4	0	0	0	0	1	0	1	1	0	1	0	0	1	7	3	2	1	0	0	1	9	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Mycobacteriaceae	g__Mycobacterium	s__
Zotu11381	1	0	1	3	0	0	0	0	0	0	27	0	0	0	0	0	0	1	1	1	0	0	2	1	0	0	1	0	0	2	3	1	1	0	0	8	0	0	0	20	11	0	0	11	0	0	2	1	4	3	0	6	1	5	0	0	0	0	0	0	4	5	4	2	3	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu11382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	d__Bacteria	p__Synergistota	c__Synergistia	o__Synergistales	f__Synergistaceae	g__Thermovirga	s__
Zotu11383	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	1	0	4	2	1	0	0	0	0	0	0	1	0	8	2	0	0	0	0	0	0	0	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Acidobacteriales	f__	g__	s__
Zotu11384	0	0	1	2	4	0	0	0	0	0	0	0	5	0	0	0	0	4	3	0	0	0	1	0	0	3	3	0	0	5	2	1	4	0	0	2	0	0	0	4	3	0	8	2	1	0	4	0	5	0	1	11	3	1	0	0	7	3	2	14	0	1	5	2	1	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Acetobacterales	f__Acetobacteraceae	g__	s__
Zotu11385	3	0	1	2	1	0	0	0	0	0	6	0	3	0	0	0	0	2	1	2	0	1	0	1	0	1	0	0	0	1	5	0	0	0	0	0	0	0	0	5	2	0	2	1	0	4	0	0	1	4	2	0	1	1	0	0	1	0	2	0	1	8	2	1	2	0	0	0	0	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Bryobacterales	f__Bryobacteraceae	g__Bryobacter	s__
Zotu11386	0	4	0	0	12	1	11	0	0	1	0	0	3	0	1	0	0	0	2	0	0	0	0	0	5	1	14	9	0	0	0	0	2	1	5	0	28	6	10	1	0	5	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	2	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Cellulomonadaceae	g__Cellulomonas	s__
Zotu11387	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	3	0	0	0	0	1	0	1	2	1	0	1	3	4	0	0	0	2	0	6	0	0	0	3	3	3	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae	g__Conexibacter	s__
Zotu11388	0	17	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrososphaeraceae	g__Nitrososphaeraceae	s__
Zotu11389	0	0	1	0	5	0	0	0	0	0	0	0	2	0	0	0	0	1	1	1	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	2	0	0	0	3	1	1	0	0	1	6	0	3	0	0	1	1	0	0	0	0	0	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Acidobacteriales	f__	g__	s__
Zotu11390	0	0	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0	9	3	1	0	0	0	1	0	2	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	5	0	2	0	0	3	0	0	0	1	1	1	0	0	2	8	1	6	1	0	3	3	1	0	0	0	0	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Acidobacteriales	f__	g__	s__
Zotu11391	14	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	2	1	0	3	1	0	0	1	0	0	1	20	8	2	2	3	0	0	0	0	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Acidobacteriales	f__	g__	s__
Zotu11392	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	5	1	0	0	0	0	0	1	2	1	0	0	0	7	0	0	0	2	1	0	0	4	0	0	0	1	0	1	3	0	0	0	0	0	4	1	6	1	0	7	2	1	7	0	0	0	0	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Subgroup_2	f__Subgroup_2	g__Subgroup_2	s__
Zotu11393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	3	4	1	0	2	0	0	2	0	2	9	3	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Chthoniobacterales	f__Xiphinematobacteraceae	g__Candidatus_Xiphinematobacter	s__
Zotu11394	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	4	1	2	1	0	0	0	0	0	0	7	3	0	0	1	1	0	1	0	2	3	0	0	3	1	0	0	0	0	0	1	2	3	2	2	0	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu11395	0	0	1	0	0	0	0	0	0	0	4	0	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	4	1	3	0	0	0	0	0	0	2	14	0	0	1	0	0	9	0	2	0	0	2	5	1	0	0	4	2	2	0	1	0	2	2	0	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu11396	1	1	0	1	5	1	1	0	0	0	1	0	4	0	0	0	0	1	4	1	0	0	3	5	0	2	2	0	0	8	1	3	1	0	0	3	0	1	2	0	4	0	1	2	1	0	1	1	6	0	0	1	1	0	0	0	2	10	2	3	1	0	5	0	1	0	0	0	0	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Isosphaerales	f__Isosphaeraceae	g__	s__
Zotu11397	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	13	1	0	0	0	0	0	9	6	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	2	0	0	0	4	1	3	0	0	0	2	0	6	0	0	21	1	1	0	0	0	0	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Chthoniobacterales	f__Chthoniobacteraceae	g__Candidatus_Udaeobacter	s__
Zotu11398	10	0	32	4	5	0	0	0	0	0	6	0	0	0	0	0	0	16	1	36	0	3	4	10	0	7	1	0	0	0	27	0	0	0	0	19	0	0	0	16	1	0	19	9	3	16	6	21	7	19	6	5	1	1	0	0	20	13	19	5	2	10	5	3	4	0	0	0	0	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Subgroup_2	f__Subgroup_2	g__Subgroup_2	s__
Zotu11399	0	20	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	4	1	0	1	1	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrososphaeraceae	g__Nitrososphaeraceae	s__
Zotu11400	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	1	1	1	2	0	0	12	0	0	0	3	0	0	1	0	0	0	5	5	0	2	0	0	0	0	0	d__Bacteria	p__RCP2-54	c__RCP2-54	o__RCP2-54	f__RCP2-54	g__RCP2-54	s__
Zotu11401	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	16	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	1	0	0	1	2	1	1	0	0	0	0	0	0	0	0	3	2	1	0	0	0	0	d__Bacteria	p__WPS-2	c__WPS-2	o__WPS-2	f__WPS-2	g__WPS-2	s__
Zotu11402	0	0	6	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	1	0	0	0	0	3	0	1	1	0	0	0	1	2	1	0	0	0	0	2	0	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__	s__
Zotu11403	0	0	1	2	12	0	0	0	0	0	2	0	21	0	2	0	0	11	10	2	0	0	1	1	0	10	3	0	0	31	0	1	16	0	0	0	0	0	0	5	5	0	12	0	0	0	6	0	2	1	0	13	3	2	0	0	3	0	0	14	0	0	13	3	3	0	4	0	0	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae	g__Conexibacter	s__
Zotu11404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	d__Bacteria	p__Desulfobacterota	c__Syntrophia	o__Syntrophales	f__Smithellaceae	g__Smithella	s__
Zotu11405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	d__Archaea	p__Halobacterota	c__Methanosarcinia	o__Methanosarciniales	f__Methanosaetaceae	g__Methanosaeta	s__
Zotu11406	3	0	4	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	2	0	0	1	3	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	6	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	2	6	2	1	4	0	3	1	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Gammaproteobacteria_Incertae_Sedis	f__	g__Acidibacter	s__
Zotu11407	0	0	2	4	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	3	2	0	0	0	2	0	0	0	4	0	0	3	1	0	0	3	1	3	2	0	3	1	0	0	0	3	0	2	1	0	0	0	1	0	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__	f__	g__	s__
Zotu11408	24	0	21	3	6	0	0	0	0	0	2	0	7	0	0	0	0	15	2	31	0	13	12	14	0	11	4	0	0	1	12	1	1	0	0	10	0	0	0	27	1	0	37	7	5	16	5	42	0	4	7	9	3	8	0	0	23	18	16	10	4	8	9	2	20	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__WD260	f__WD260	g__WD260	s__
Zotu11409	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	d__Bacteria	p__Desulfobacterota	c__Syntrophobacteria	o__Syntrophobacterales	f__Syntrophobacteraceae	g__Syntrophobacter	s__
Zotu11410	4	0	9	4	2	0	0	0	0	0	20	0	1	0	0	0	0	2	0	3	0	2	9	11	0	2	0	0	0	0	5	4	0	0	0	13	0	0	0	11	1	0	14	5	2	0	7	0	2	2	0	1	3	3	0	0	1	0	1	1	8	1	1	1	3	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu11411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	7	0	0	2	0	7	0	7	4	0	1	0	2	6	3	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Elsterales	f__	g__	s__
Zotu11412	0	0	1	1	0	0	0	0	0	0	1	0	2	0	0	0	0	2	2	0	0	0	1	0	0	1	0	0	0	2	0	2	1	0	0	0	0	0	0	3	0	0	1	0	0	0	1	0	5	0	0	1	0	0	0	0	4	0	1	0	0	0	1	0	0	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae	g__Conexibacter	s__
Zotu11413	0	12	0	0	0	11	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0	0	3	8	0	0	0	0	5	0	0	2	9	2	0	0	3	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__	f__	g__	s__
Zotu11414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	d__Bacteria	p__Cloacimonadota	c__Cloacimonadia	o__Cloacimonadales	f__	g__	s__
Zotu11415	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	2	0	0	0	1	7	1	1	0	1	2	1	0	0	4	0	2	0	0	0	0	2	0	0	0	0	0	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Chthoniobacterales	f__Xiphinematobacteraceae	g__Candidatus_Xiphinematobacter	s__
Zotu11416	6	0	2	2	2	0	0	0	0	0	2	0	1	0	0	0	0	0	2	1	0	5	10	1	0	1	0	0	0	0	3	3	1	0	0	1	0	0	0	0	1	0	2	1	0	1	0	1	1	1	0	3	1	2	0	0	5	8	12	0	3	5	3	2	15	0	0	0	0	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Acidobacteriales	f__Koribacteraceae	g__Candidatus_Koribacter	s__
Zotu11417	6	0	2	5	2	0	0	0	0	0	7	0	4	0	0	0	0	0	4	1	0	2	6	1	0	2	2	0	0	10	4	2	3	0	0	2	0	0	0	18	1	0	0	3	0	1	7	0	3	13	1	7	2	4	0	0	2	0	4	1	5	5	3	3	7	0	0	0	0	d__Bacteria	p__WPS-2	c__WPS-2	o__WPS-2	f__WPS-2	g__WPS-2	s__
Zotu11418	2	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	3	1	0	0	0	0	0	0	15	0	0	0	0	1	0	0	0	12	1	0	0	1	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	2	1	1	0	2	0	0	0	0	d__Bacteria	p__WPS-2	c__WPS-2	o__WPS-2	f__WPS-2	g__WPS-2	s__
Zotu11419	4	0	11	0	20	0	0	0	0	0	3	0	8	0	0	0	0	21	21	1	0	0	0	7	0	9	20	0	0	14	0	5	22	0	0	12	0	0	0	37	4	0	2	10	2	0	10	11	38	5	0	19	10	5	0	0	19	0	5	36	16	8	30	20	44	0	0	0	0	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Acidobacteriales	f__Acidobacteriaceae___Subgroup_1__	g__Granulicella	s__
Zotu11420	1	0	0	0	3	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	2	0	3	2	0	0	1	0	0	0	0	0	0	5	0	0	0	2	0	0	1	0	4	2	1	0	0	3	0	3	0	0	0	1	0	0	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae	g__Conexibacter	s__
Zotu11421	3	1	4	65	3	0	0	0	0	3	0	0	2	0	0	0	0	2	2	2	0	37	4	31	0	0	13	0	1	3	11	1	2	0	2	4	0	0	0	6	1	0	0	2	0	4	5	3	8	4	5	3	2	1	0	0	5	2	9	0	1	19	4	8	18	1	0	0	0	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Pedosphaerales	f__Pedosphaeraceae	g__	s__
Zotu11422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Acidobacteriales	f__Koribacteraceae	g__Candidatus_Koribacter	s__
Zotu11423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	d__Bacteria	p__Chloroflexi	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__	s__
Zotu11424	0	0	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	2	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	5	1	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__	s__
Zotu11425	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	14	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	18	1	0	0	0	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu11426	1	0	1	0	2	0	1	0	0	0	0	0	6	0	0	0	0	3	4	3	0	0	0	0	0	6	0	0	0	1	0	5	0	0	0	4	0	0	1	1	0	0	5	0	2	0	2	0	0	0	0	3	2	2	0	0	0	5	0	0	0	0	7	1	2	0	0	0	0	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Chthoniobacterales	f__Chthoniobacteraceae	g__Candidatus_Udaeobacter	s__
Zotu11427	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	4	0	0	0	11	0	0	1	3	0	0	2	0	1	2	0	1	0	0	0	0	1	0	4	1	2	0	0	3	2	0	0	0	0	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Acidobacteriales	f__Acidobacteriaceae___Subgroup_1__	g__Acidipila	s__
Zotu11428	4	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	5	0	2	0	2	0	0	0	3	0	0	4	0	2	1	0	0	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae	g__	s__
Zotu11429	0	0	1	0	1	0	0	0	0	0	0	0	7	0	0	0	0	4	2	3	0	0	0	1	0	6	0	0	0	3	0	5	1	0	0	0	0	0	0	0	1	0	7	0	2	0	4	4	1	0	1	3	1	3	0	0	0	5	3	3	0	2	1	1	0	0	0	0	0	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Acidobacteriales	f__	g__	s__
Zotu11430	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	7	1	1	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	6	0	2	0	2	0	0	0	0	0	1	7	0	4	0	0	0	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae	g__	s__
Zotu11431	0	0	0	0	2	0	1	0	0	62	1	0	2	0	29	0	0	0	2	0	1	0	0	1	1	2	4	4	2	0	2	0	0	0	0	0	2	1	2	0	0	0	0	0	2	0	0	0	0	0	0	3	0	1	0	0	0	0	1	2	0	0	2	2	0	42	19	0	1	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__	s__
Zotu11432	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	2	1	0	0	0	1	0	3	0	0	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	1	0	2	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Bradyrhizobium	s__
Zotu11433	4	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	5	0	4	3	5	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	1	0	22	0	11	1	0	15	0	0	0	0	0	0	13	1	0	1	1	0	0	3	0	0	0	0	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Acidobacteriales	f__	g__	s__
Zotu11434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	0	0	d__Archaea	p__Halobacterota	c__Methanosarcinia	o__Methanosarciniales	f__Methanosaetaceae	g__Methanosaeta	s__
Zotu11435	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	4	3	2	0	0	0	0	0	0	0	1	8	0	0	0	0	0	7	0	3	1	0	1	3	4	0	0	5	0	0	1	0	0	8	1	0	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu11436	0	4	0	1	1	2	1	0	0	0	0	0	4	0	0	0	0	3	1	0	0	0	1	5	1	2	1	1	0	1	0	0	1	0	1	0	1	0	1	2	0	1	1	0	0	0	3	0	4	1	0	3	0	0	0	0	2	1	7	0	0	2	3	2	12	0	0	0	0	d__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	s__
Zotu11437	0	0	4	1	4	0	0	0	0	0	3	0	3	0	0	0	0	13	8	0	0	0	2	8	0	4	5	0	0	1	16	0	0	0	0	1	0	0	0	0	6	0	2	0	0	0	5	0	11	0	3	2	3	1	0	0	3	1	4	5	0	1	4	5	2	0	0	0	0	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Bryobacterales	f__	g__	s__
Zotu11438	0	11	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	2	0	11	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__	s__
Zotu11439	1	0	9	0	1	0	0	0	0	0	29	0	7	0	0	0	0	3	3	1	0	1	0	4	0	2	1	0	0	2	74	9	0	0	0	3	0	0	0	8	30	0	2	5	2	2	6	1	8	1	0	6	4	3	0	0	2	1	1	7	1	1	3	4	7	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__	f__	g__	s__
Zotu11440	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	16	0	2	0	1	0	1	1	1	1	0	0	2	1	0	0	2	0	4	0	0	0	1	7	0	0	0	0	0	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Subgroup_2	f__Subgroup_2	g__Subgroup_2	s__
Zotu11441	1	0	2	1	0	0	0	0	0	0	2	0	1	0	0	0	0	2	5	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	5	3	0	0	0	0	0	0	2	1	8	1	2	0	4	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae	g__	s__
